listing_id,date,price_per
1591827,2017-09-03,30
1591827,2017-09-02,30
1591827,2017-09-01,30
1591827,2017-09-05,30
1591827,2017-09-04,30
3229255,2016-09-28,40
3229255,2016-09-27,40
3229255,2016-09-26,45
3229255,2016-09-25,45
3229255,2016-09-24,45
3229255,2016-09-23,45
1721016,2017-09-05,40
1721016,2017-09-04,40
1721016,2017-09-03,40
1721016,2017-09-02,40
1721016,2017-09-01,40
1721016,2016-09-30,47.5
1721016,2016-09-29,47.5
1721016,2016-09-28,47.5
1721016,2016-09-27,47.5
1721016,2016-09-26,47.5
1721016,2016-09-25,47.5
1721016,2016-09-24,47.5
1721016,2016-09-23,47.5
1721016,2016-09-14,47.5
1721016,2016-09-13,47.5
1721016,2016-09-12,47.5
1721016,2016-09-11,47.5
1721016,2016-09-09,47.5
1721016,2016-09-08,47.5
12535687,2017-09-05,36.6666666666667
12535687,2017-09-04,36.6666666666667
12535687,2017-09-03,36.6666666666667
12535687,2017-09-02,36.6666666666667
12535687,2017-09-01,36.6666666666667
12535687,2016-09-30,36.6666666666667
12535687,2016-09-29,36.6666666666667
12535687,2016-09-28,36.6666666666667
12535687,2016-09-27,36.6666666666667
12535687,2016-09-20,36.6666666666667
12535687,2016-09-19,36.6666666666667
12535687,2016-09-18,36.6666666666667
12535687,2016-09-17,36.6666666666667
12535687,2016-09-16,36.6666666666667
12535687,2016-09-15,36.6666666666667
12535687,2016-09-08,36.6666666666667
12535687,2016-09-07,36.6666666666667
12994227,2017-09-05,32.5
12994227,2017-09-04,32.5
12994227,2017-09-03,32.5
12994227,2017-09-02,35
12994227,2017-09-01,35
12994227,2016-09-18,42.5
12994227,2016-09-17,42.5
12994227,2016-09-16,42.5
12994227,2016-09-15,32.5
12994227,2016-09-14,32.5
12994227,2016-09-13,32.5
12927298,2017-09-05,40.7142857142857
12927298,2017-09-04,40.7142857142857
12927298,2017-09-03,40.7142857142857
12927298,2017-09-02,40.7142857142857
12927298,2017-09-01,40.7142857142857
12927298,2016-09-24,40.7142857142857
12927298,2016-09-23,40.7142857142857
12927298,2016-09-22,40.7142857142857
12927298,2016-09-21,40.7142857142857
12927298,2016-09-20,40.7142857142857
12927298,2016-09-19,40.7142857142857
12927298,2016-09-18,40.7142857142857
12927298,2016-09-17,40.7142857142857
12927298,2016-09-16,40.7142857142857
12927298,2016-09-15,40.7142857142857
12927298,2016-09-14,40.7142857142857
12927298,2016-09-13,40.7142857142857
12927298,2016-09-12,40.7142857142857
12927298,2016-09-11,40.7142857142857
12927298,2016-09-10,40.7142857142857
12927298,2016-09-09,40.7142857142857
594693,2017-09-05,35
594693,2017-09-04,35
594693,2017-09-03,35
594693,2017-09-02,35
594693,2017-09-01,35
594693,2016-09-25,35
594693,2016-09-24,35
594693,2016-09-23,35
2384581,2017-09-05,47.5
2384581,2017-09-04,47.5
2384581,2017-09-03,47.5
2384581,2017-09-02,47.5
2384581,2017-09-01,47.5
2384581,2016-09-30,47.5
2384581,2016-09-29,47.5
2384581,2016-09-28,47.5
2384581,2016-09-27,47.5
2384581,2016-09-26,47.5
2384581,2016-09-25,47.5
2384581,2016-09-24,47.5
2384581,2016-09-23,47.5
2384581,2016-09-22,47.5
2384581,2016-09-21,47.5
2384581,2016-09-20,47.5
2384581,2016-09-19,47.5
2384581,2016-09-18,47.5
2384581,2016-09-17,47.5
2384581,2016-09-16,47.5
2384581,2016-09-15,47.5
2384581,2016-09-14,47.5
2384581,2016-09-13,47.5
2384581,2016-09-12,47.5
2384581,2016-09-11,47.5
2384581,2016-09-10,47.5
2384581,2016-09-09,47.5
2384581,2016-09-08,47.5
2384581,2016-09-07,47.5
2384581,2016-09-06,47.5
4262255,2017-09-05,40
4262255,2017-09-04,40
4262255,2017-09-03,40
4262255,2017-09-02,40
4262255,2017-09-01,40
12806707,2017-09-05,60
12806707,2017-09-04,60
12806707,2017-09-03,60
12806707,2017-09-02,60
12806707,2017-09-01,60
3703674,2017-09-05,37.5
3703674,2017-09-04,37.5
3703674,2017-09-03,37.5
3703674,2017-09-02,37.5
3703674,2017-09-01,37.5
5717528,2017-09-05,110
5717528,2017-09-04,110
5717528,2017-09-03,110
5717528,2017-09-02,110
5717528,2017-09-01,110
5717528,2016-09-30,110
5717528,2016-09-29,110
5717528,2016-09-28,110
5717528,2016-09-27,110
5717528,2016-09-26,110
5717528,2016-09-25,110
197727,2017-09-05,85
197727,2017-09-04,85
197727,2017-09-03,85
197727,2017-09-02,85
197727,2017-09-01,85
932853,2017-09-05,67.5
932853,2017-09-04,67.5
932853,2017-09-03,67.5
932853,2017-09-02,67.5
932853,2017-09-01,67.5
932853,2016-09-10,67.5
932853,2016-09-09,67.5
11159585,2017-09-05,62.5
11159585,2017-09-04,62.5
11159585,2017-09-03,62.5
11159585,2017-09-02,75
11159585,2017-09-01,75
11159585,2016-09-30,75
11159585,2016-09-29,62.5
11159585,2016-09-28,62.5
11159585,2016-09-27,62.5
11159585,2016-09-26,62.5
11159585,2016-09-25,62.5
11159585,2016-09-24,75
11159585,2016-09-23,75
11159585,2016-09-22,62.5
11159585,2016-09-21,62.5
11159585,2016-09-20,62.5
11159585,2016-09-19,62.5
11159585,2016-09-18,62.5
11159585,2016-09-17,75
11159585,2016-09-16,75
11159585,2016-09-15,62.5
11159585,2016-09-14,62.5
11159585,2016-09-13,62.5
11159585,2016-09-12,62.5
11159585,2016-09-11,62.5
11159585,2016-09-10,75
11159585,2016-09-09,75
11159585,2016-09-08,62.5
11159585,2016-09-07,62.5
11159585,2016-09-06,62.5
9677354,2017-09-05,70
9677354,2017-09-04,70
9677354,2017-09-03,70
9677354,2017-09-02,70
9677354,2017-09-01,70
9677354,2016-09-30,70
9677354,2016-09-29,70
9677354,2016-09-28,70
9677354,2016-09-27,70
9677354,2016-09-26,70
9677354,2016-09-25,70
9677354,2016-09-24,70
9677354,2016-09-23,70
9677354,2016-09-22,70
9677354,2016-09-21,70
9677354,2016-09-20,70
9677354,2016-09-19,70
9677354,2016-09-18,70
9677354,2016-09-17,70
9677354,2016-09-16,70
9677354,2016-09-13,70
9677354,2016-09-12,70
9677354,2016-09-11,70
9677354,2016-09-10,70
9677354,2016-09-09,70
9677354,2016-09-08,70
9677354,2016-09-07,70
9677354,2016-09-06,70
7956634,2017-09-05,30.5
7956634,2017-09-04,30.5
7956634,2017-09-03,30.5
7956634,2017-09-02,30.5
7956634,2017-09-01,30.5
568234,2017-09-05,31.25
568234,2017-09-04,31.25
568234,2017-09-03,31.25
568234,2017-09-02,31.25
568234,2017-09-01,31.25
568234,2016-09-28,27.5
568234,2016-09-27,27.5
568234,2016-09-26,27.5
568234,2016-09-25,27.5
568234,2016-09-22,27.5
